Site Name,Cat_No,Trench,X coordinate,Y coordinate,Quantity,Activity category,act_cat,Material,Material detail original,Type,Sub-type,Description,Inventory number,Date,Period original,Period,Camp,Building,Gender ,Gender code,Height (cm),Length (cm),Rim diam. (cm),Base diam. (cm),Wall diam. (cm),Diam. (cm),Width (cm),Max. dim. (cm),Weight (g),Surface,Fragment section,Hardness,Fabric,Colour,Published illustration,Published references
Vetera,B1525,340,467.91797,454.94189,1,horse equipment?,ZH,Iron,,Rings,,Ring,23341,,,,,B,N/A,U,,,,,,4.8,,7,,,,,,,,
Vetera,B1526,372,296.00024,234.4834,1,horse equipment?,ZH,Iron,,Rings,,Ring,23580,,,,,A,N/A,U,,,,,,3.5,,4,,,,,,,,
Vetera,B1527,388,338.66699,6.13721,1,horse equipment?,ZH,Iron,,Rings,,Badly corroded ring.,24162,,,,A-C [?],A,N/A,U,,,,,,ca. 8,,,,,,,,,,
Vetera,B1528,971,826.69482,45.02588,1,horse equipment?,ZH,Iron,,Rings,,Ring,33550,,,,,P,N/A,U,,,,,,3.9,,5,,,,,,,,
Vetera,B1529,1099,1814.62354,-135.97461,1,horse equipment?,ZH,Iron,,Rings,,Ring,33945,,,,,U-Neronian Fortifications,N/A,U,,,,,,5.1,,5,,,,,,,,
Vetera,B1530,1199,-681.79468,-242.17334,1,horse equipment?,ZH,Iron,,Rings,,Ring,33968,,,,,Z,N/A,U,,,,,,5.9,,8,,,,,,,,
Vetera,B1531,1204,-751.77986,-78.01349,1,horse equipment?,ZH,Iron,,Rings,,Ring,34482,,,,,Z,N/A,U,,,,,,4.9,,5,,,,,,,,
Vetera,B1532,1267,-867.375,-91.84961,1,horse equipment?,ZH,Iron,,Rings,,Ring with split pin.,34472,,,,,Z,N/A,U,,Split pin 3.5 ,,,,4.3,,6,,,,,,,,
Vetera,B1763,522,-206.15259,548.20557,1,combat equipment ,E,Lead,,Sling shot,,Oval lead sling shot.,30968,,,,,H,male,Ma,,3.2,,,,1.8,,,28,,,,,,Pl. 64,
Vetera,B1764,890,1207.75,104.27539,1,combat equipment ,E,Lead,,Sling shot,,Lead sling shot with 2 indents,33454,,,,,S,male,Ma,,3.8,,,,1.9,,,,,,,,,Pl. 64,"Bonner Jahrb. 135,1930: 195. RMX; "
Vetera,B1770,3,391.70972,2471.73462,1,weighing and measuring,WM,Lead,,Weights,,Weight with iron handle. ,18202,,,,,north gateway,male?,ZMa,4.4,5.4,,,, ,3.6,,270,,,,,,Pl. 64,
Vetera,B1771,525,-125.95178,548.20557,1,weighing and measuring,WM,Lead,,Weights,,Weight with remains of iron suspension.,31000,,,,,H,male?,ZMa,,4.5,,,,3.9,,,310,,,,,,,
Vetera,B1772,531,-255,746.02539,1,weighing and measuring,WM,Lead,,Weights,,Conical weight with central hole; plummet. ,30965,,,,,J,male?,ZMa,,2.2,,,,1.7,,,28,,,,,,Pl. 64,
Vetera,B1773,618,98.25,828.02539,1,weighing and measuring,WM,Lead,,Weights,,Conical weight with central hole; plummet. ,31615,,,,,M,male?,ZMa,,2.5,,,,2.1,,,,,,,,,,
Vetera,B1774,776,641.67041,939.80542,1,weighing and measuring,WM,Lead,,Weights,,Conical weight; plummet. ,32768,,,,,G,male?,ZMa,,3.1,,,,2.1,,,50,,,,,,Pl. 64,
Vetera,B1775,776,641.67041,939.80542,1,weighing and measuring,WM,Lead,,Weights,,Conical weight with central hole; plummet. ,32769,,,,,G,male?,ZMa,,2.6,,,,2.6,,,31,,,,,,Pl. 64,
Vetera,B1776,776,641.67041,939.80542,1,weighing and measuring,WM,Lead,,Weights,,Fragmentary conical weight with central hole; plummet. ,32770,,,,,G,male?,ZMa,,3.4,,,,2.4,,,38 preserved,,,,,,,
Vetera,B1777,776,641.67041,939.80542,1,weighing and measuring,WM,Lead,,Weights,,Conical weight with central hole; plummet. ,32771,,,,,G,male?,ZMa,,2.8,,,,1.7,,,14,,,,,,,
Vetera,B1778 ,776,641.67041,939.80542,1,weighing and measuring,WM,Lead,,Weights,,Fragmentary conical weight with central hole; plummet. ,32772,,,,,G,male?,ZMa,,1.8 preserved,,,,1.9,,,16 preserved,,,,,,,"Bonner Jahrb. 133, 1928: 289 "
Vetera,B1779,776,641.67041,939.80542,1,weighing and measuring,WM,Lead,,Weights,,"Lead weight in the form of a roand, flat disc.",32829,,,,,G,male?,ZMa,,,,,,,,,,,,,,,,"Bonner Jahrb. 133, 1928: 258; 289 "
Vetera,B1780,776,641.67041,939.80542,1,weighing and measuring,WM,Lead,,Weights,,Lead weight. ,32830,,,,,G,male?,ZMa,,,,,,11.4,,,1790,,,,,,,"Bonner Jahrb. 133, 1928: 258; 289 "
Vetera,B1781,776,641.67041,939.80542,1,weighing and measuring,WM,Lead,,Weights,,Lead weight. ,32831,,,,,G,male?,ZMa,,,,,,10.9,,,1762,,,,,,,"Bonner Jahrb. 133, 1928: 258; 289 "
Vetera,B1782,776,641.67041,939.80542,1,weighing and measuring,WM,Lead,,Weights,,Lead weight; on front side graffito 'T[- - -] IVNI'; on rear side 'VIIRVS'.,32832,,,,,G,male?,ZMa,,,,,,11.1,,1.8,1795,,,,,,,"Bonner Jahrb. 133, 1928: 258f; 289; Germania 12,1928: 25 fig. 4 "
Vetera,B1783,884,1010,205.94141,1,weighing and measuring,WM,Lead,,Weights,,Weight with remains of iron suspension.,33513,,,,,P,male?,ZMa,3.8 preserved,,,,,3.5,,,260,,,,,,,"Bonner Jahrb. 135, 1930: 196 "
Vetera,B1784,966,1217,232.94238,1,weighing and measuring,WM,Lead,,Weights,,Fragmentary conical weight with central hole; plummet. ,33458,,,,,S,male?,ZMa,,2.9,,,,2.6,,,,,,,,,,"Bonner Jahrb. 135, 1930: 195 "
Vetera,B1785,1028,731.5,-172.97461,1,weighing and measuring,WM,Lead,,Weights,,"Weight in the form of a roand disc, remains of bronze ring on upper side; ander side with decorative incision.",33496,,,,,F,male?,ZMa,1.5,,,,,7.2,,,600,,,,,,,"Bonner Jahrb. 135, 1930: 196 "
Vetera,B1786,1067,,,1,weighing and measuring,WM,Lead,,Weights,,"Roand weight, flattened on upper and lower sides.",33372,,,,,Beilage 1 (G10) ,male?,ZMa,,,,,,,,,,,,,,,,"Bonner Jahrb. 134, 1929: 177 "
Vetera,B1787,1090,1640.75,-23.72461,1,weighing and measuring,WM,Lead,,Weights,,Arched oBonner Jahrb.ect; weight(?),33922,,,,,via principalis east,male?,ZMa, 2.2. ,2.7,,,,,2,,,,,,,,,"Bonner Jahrb. 135, 1930: 196 "
Vetera,B1788,1101,1678.5,-135.97461,1,weighing and measuring,WM,Lead,,Weights,,Small flat lead weight.,33760,,,,,T,male?,ZMa,,,,,,,,,,,,,,,,"Bonner Jahrb. 135, 1930: 196 "
Vetera,B1789,1203,-712.5,9.52539,1,weighing and measuring,WM,Lead,,Weights,,Double conical weight with hole on upper side for missing suspension; ander side incision:  'II' or 'III'. ,34144,,Neronian,Neronian,Neronian,Y,male?,ZMa,4.6,,,,,5.7,,,900,,,,,,Pl. 64,
Vetera,B1790,1203,-712.5,9.52539,1,weighing and measuring,WM,Lead,,Weights,,Oval lead disc.,34155,,Neronian,Neronian,Neronian,Y,male?,ZMa,,24,,,,,16,,3125,,,,,,,"Bonner Jahrb. 136-137, 1932: 307 "
Vetera,B1791,1203,-712.5,9.52539,1,weighing and measuring,WM,Lead,,Weights,,Oval lead disc.,34156,,Neronian,Neronian,Neronian,Y,male?,ZMa,,24,,,,,16.4,,3137,,,,,,,"Bonner Jahrb. 136-137, 1932: 307"
Vetera,B1792,1203,-712.5,9.52539,1,weighing and measuring,WM,Lead,,Weights,,Oval lead disc.,34157,,Neronian,Neronian,Neronian,Y,male?,ZMa,,24,,,,,16.4,,4115,,,,,,,"Bonner Jahrb. 136-137, 1932: 307 "
Vetera,B1793,1203,-712.5,9.52539,1,weighing and measuring,WM,Lead,,Weights,,Oval lead disc.,34158,,Neronian,Neronian,Neronian,Y,male?,ZMa,,23.8,,,,,16.4,,3615,,,,,,,"Bonner Jahrb. 136-137, 1932: 307 "
Vetera,B1794,1203,-712.5,9.52539,1,weighing and measuring,WM,Lead,,Weights,,Oval lead disc.,34159,,Neronian,Neronian,Neronian,Y,male?,ZMa,,18.4,,,,,10.4,,1535,,,,,,,"Bonner Jahrb. 136-137, 1932: 307 "
Vetera,B1795,1203,-712.5,9.52539,1,weighing and measuring,WM,Lead,,Weights,,Oval lead disc; upper side with incision: 'IIII'.,34160,,Neronian,Neronian,Neronian,Y,male?,ZMa,,18.3,,,,,10.3,,2125,,,,,,,"Bonner Jahrb. 136-137, 1932: 307 "
Vetera,B1796,1203,-712.5,9.52539,1,weighing and measuring,WM,Lead,,Weights,,Oval lead disc.,34161,,Neronian,Neronian,Neronian,Y,male?,ZMa,,18.3,,,,,10.4,,2035,,,,,,,"Bonner Jahrb. 136-137, 1932: 307 "
Vetera,B1797,1203,-712.5,9.52539,1,weighing and measuring,WM,Lead,,Weights,,Oval lead disc.,34162,,Neronian,Neronian,Neronian,Y,male?,ZMa,,18.4,,,,,10.6,,1670,,,,,,,"Bonner Jahrb. 136-137, 1932: 307 "
Vetera,B1798,1203,-712.5,9.52539,1,weighing and measuring,WM,Lead,,Weights,,Oval lead disc.,34163,,Neronian,Neronian,Neronian,Y,male?,ZMa,,17.8,,,,,10.4,,1475,,,,,,,"Bonner Jahrb. 136-137, 1932: 307 "
Vetera,B1799,1203,-712.5,9.52539,1,weighing and measuring,WM,Lead,,Weights,,Oval lead disc.,34164,,Neronian,Neronian,Neronian,Y,male?,ZMa,,18.3,,,,,10.5,,1500,,,,,,,"Bonner Jahrb. 136-137, 1932: 307 "
Vetera,B1800,1203,-712.5,9.52539,1,weighing and measuring,WM,Lead,,Weights,,Oval lead disc.,34165,,Neronian,Neronian,Neronian,Y,male?,ZMa,,17.8,,,,,10.2,,2120,,,,,,,"Bonner Jahrb. 136-137, 1932: 307 "
Vetera,B1801,1203,-712.5,9.52539,1,weighing and measuring,WM,Lead,,Weights,,Oval lead disc.,34166,,Neronian,Neronian,Neronian,Y,male?,ZMa,,17.5,,,,,10,,1010,,,,,,,"Bonner Jahrb. 136-137, 1932: 307 "
Vetera,B1802,1243,-645.75,141.27539,1,weighing and measuring,WM,Lead,,Weights,,Weight in the form of a conical roand disc; upper side with incision: 'II' or 'II'I,34458,,,,,Y,male?,ZMa,2.7,,,,,6.1,,,490,,,,,,,"Bonner Jahrb. 136-137, 1932: 307 "
Vetera,B1803,1267,-867.375,-91.84961,1,weighing and measuring,WM,Lead,,Weights,,Weight with iron ring. ,34457,,,,,Z,male?,ZMa,4.4,,,,,3.6,,,215,,,,,,,"Bonner Jahrb. 136-137, 1932: 307 "
Vetera,B1804,1383,-430.21826,-76.54004,1,weighing and measuring,WM,Lead,,Weights,,Double conical weight with incised and iron-filled inscription: 'III'.,34.78,,,,,b,male?,ZMa,4.5,,,,,5.5,,,,,,,,,,"Bonner Jahrb. 140-141, 1936: 455 "
Vetera,B1805,38,1790.45605,3378.76416,1,writing?,ZW,Lead,,Styli?,,Long stilus-like oBonner Jahrb.ect with flattened end.,19077,,,,"B, A-C",Fortline A,male?,ZMa,0.5,10.6,,,,,0.6,,,,,,,,Pl. 64,
Vetera,C1748,382,346.00757,-12.08984,1,writing,W,Ceramic,"Terra sig. South Gaul, andec.",Inkwells,Ho 13,Base sherd of an inkwell. ,23992,,Neronian,Neronian,Neronian,central market area,male?,ZMa,,,,6.5,,,6.5,,,,,,,,Pl. 92,
Vetera,C1749,382,346.00757,-12.08984,1,writing,W,Ceramic,"Terra sig. South Gaul, andec.",Inkwells,Ho 13,Base sherd of an inkwell. ,23992,,Neronian,Neronian,Neronian,central market area,male?,ZMa,,,,6,,,6,,,,,,,,,
Vetera,C1750,382,346.00757,-12.08984,1,writing,W,Ceramic,"Terra sig. South Gaul, andec.",Inkwells,Ho 13,Inkwell. ,24020,,Neronian,Neronian,Neronian,central market area,male?,ZMa,,,,,,,,,,,,,,,,
Vetera,C1751,483,-179,97.31201,1,writing,W,Ceramic,"Terra sig. South Gaul, andec.",Inkwells,Ho 13,Rim  sherd of an inkwell.,26055,,Neronian,Neronian,Neronian,a-H,male?,ZMa,,,9,,,,9,,,,,,,,,
Vetera,C1752,548,-374.78882,740.10669,1,writing,W,Ceramic,"Terra sig. South Gaul, andec.",Inkwells,Ho 13,Rim and base shert of an inkwell. ,31016,,Neronian,Neronian,Claudian,K,male?,ZMa,,,,8,,,8,,,,,,,,,
Vetera,C1753,575,-376.36719,727.99414,1,writing,W,Ceramic,"Terra sig. South Gaul, andec.",Inkwells,Ho 13,Base sherd of an inkwell. ,31017,,Neronian,Neronian,Neronian,K,male?,ZMa,,,,6,,,6,,,,,,,,,
Vetera,C1754,575,-376.36719,727.99414,1,writing,W,Ceramic,"Terra sig. South Gaul, andec.",Inkwells,Ho 13,Base sherd of an inkwell. ,31017,,Neronian,Neronian,Neronian,K,male?,ZMa,,,,7,,,7,,,,,,,,,
Vetera,C1755,575,-376.36719,727.99414,1,writing,W,Ceramic,"Terra sig. South Gaul, andec.",Inkwells,Ho 13,Base sherd of an inkwell. ,31017,,Neronian,Neronian,Neronian,K,male?,ZMa,,,,7,,,7,,,,,,,,,
Vetera,C1756,748,771.75,587.73657,1,writing,W,Ceramic,"Terra sig. South Gaul, andec.",Inkwells,Ho 13,Lid from an inkwell.,32875,,Neronian,Neronian,Neronian,P-Q,male?,ZMa,,,,,,,,,,,,,,,,
Vetera,C1757,761,772.5,-99.22461,1,writing,W,Ceramic,"Terra sig. South Gaul, andec.",Inkwells,Ho 13,Base sherd of an inkwell. ,32856,,Neronian,Neronian,Neronian,F-via principaliseast,male?,ZMa,,,,7,,,7,,,marmoriert,,,,,,
Vetera,C1758,761,772.5,-99.22461,1,writing,W,Ceramic,"Terra sig. South Gaul, andec.",Inkwells,Ho 13,Base sherd of an inkwell. ,32860,,Neronian,Neronian,Neronian,F-via principaliseast,male?,ZMa,,,,10,,,10,,,,,,,,,
Vetera,C1759,920,802.5,-101.47412,1,writing,W,Ceramic,"Terra sig. South Gaul, andec.",Inkwells,Ho 13,Lid from an inkwell.,33367,,Neronian,Neronian,Neronian,via principalis east (F),male?,ZMa,,,,,,,,,,,,,,,,
Vetera,C1760,958,1050.6665,186.94141,1,writing,W,Ceramic,"Terra sig. South Gaul, andec.",Inkwells,Ho 13,Base sherd of an inkwell. ,33344,,Neronian,Neronian,Neronian,P,male?,ZMa,,,,,,,,,,,,,,,,
Vetera,C1761,976,831.60938,-189.20166,1,writing,W,Ceramic,"Terra sig. South Gaul, andec.",Inkwells,Ho 13,Wall sherd of an inkwell. ,33351,,Neronian,Neronian,Neronian,F,male?,ZMa,,,,,,,,,,,,,,,,
Vetera,C1762,978,834.59424,-236.19922,1,writing,W,Ceramic,"Terra sig. South Gaul, andec.",Inkwells,Ho 13,Base sherd of an inkwell. ,33341,,Neronian,Neronian,Neronian,F,male?,ZMa,,,,6.5,,,6.5,,,,,,,,,
Vetera,C1763,1090,1640.75,-23.72461,1,writing,W,Ceramic,"Terra sig. South Gaul, andec.",Inkwells,Ho 13,Lid from an inkwell.,33820,,Neronian,Neronian,Neronian,via principalis east,male?,ZMa,,,,,,,,,,,,,,,,
Vetera,C1764,1123,1559.25,57.77539,1,writing,W,Ceramic,"Terra sig. South Gaul, andec.",Inkwells,Ho 13,Base sherd of an inkwell. ,33812,,Neronian,Neronian,Neronian,V,male?,ZMa,,,,5,,,5,,,,,,,,,
Vetera,C1765,1393,-314.35645,-201.61279,1,writing,W,Ceramic,"Terra sig. South Gaul, andec.",Inkwells,Ho 13,Rim sherd of an inkwell. ,34,,Neronian,Neronian,Neronian,b,male?,ZMa,,,9,,,,9,,,,,,,,,
Vetera,C8183,145,1906.54785,-66.10254,1,toilet?,ZT,"Ceramic, utilitarian",,Unguentaria,Ha 30,Fragment of a spindle-shaped unguentarium with triangular rim.,21455a,,Early Augustan - early Tiberian,E_Aug_E_Tib,A-C [?],east gateway,female?,ZFe,,,,,,,,,,Orange-brown slip (not covered),Orange ,2,fine,,Pl. 134,
Vetera,C8184,327.1,514.39235,879.63192,1,toilet?,ZT,"Ceramic, utilitarian",,Unguentaria,Ha 30,Base sherd of a spindle-shaped with offset foot.,23384,,Early Augustan - early Tiberian,E_Aug_E_Tib,"B, A-C",G,female?,ZFe,6,,,2,,,,,,"Ochre on the inside, brown slip.",Ochre,1,fine,,Pl. 134,"Bonner Jahrb. 122, 1912: 353 pl. 52,11"
Vetera,C8185,582,0,0,1,toilet?,ZT,"Ceramic, utilitarian",,Unguentaria,Ha 30,Base sherd of a spindle-shaped with offset foot.,31040,,,,,J,female?,ZFe,5,,,2,,,,,,Dark chrome yellow. ,Dark chrome yellow. ,1,fine,,Pl. 134,
Vetera,C8186,598,-19.25,782.77539,1,toilet?,ZT,"Ceramic, utilitarian",,Unguentaria,Ha 30,Base sherd of a spindle-shaped with offset foot.,31626,,,,,M,female?,ZFe,4.5 preserved,,,,,,,,,"Yellowish orange tone, dark brown slip on the inside. ",Yellowish orange tone,,fine,,,
Vetera,C8187,3,391.70972,2471.73462,1,toilet?,ZT,"Ceramic, utilitarian",,Unguentaria,Ha 31,"Base sherd of a bellied unguentarium, with foot.",18207,,,,,north gateway,female?,ZFe,,,,2,,,,,,Orange ,Orange ,1,fine,,Pl. 134,
Vetera,C8188,72,1474,2692.27539,1,toilet?,ZT,"Ceramic, utilitarian",,Unguentaria,Ha 31,unguentarium. ,19246,,,,,Neronian Fortifications,female?,ZFe,,,,,,,,,,,,,,,,"Bonner Jahrb. 116, 1907: 337 "
Vetera,C8189,381,368.3335,145.94141,1,toilet?,ZT,"Ceramic, utilitarian",,Unguentaria,Ha 31,Fragment of a bellied with foot.,23498,,,,,A,female?,ZFe,10,,,2,,,,,,Remains of orange-brown slip.,Matt brownish-red.,1,fine,,Pl. 134,
Vetera,C8190,1506,0,0,1,toilet?,ZT,"Ceramic, utilitarian",,Unguentaria,Ha 31,Pear-shaped bottle with flat foot and long tubular neck and flat mouth'; probably an unguentarium; today only wall sherd preservied.,34.109,,Neronian?,NeronZ,Neronian?,1506,female?,ZFe,6.5,,,,,,,,,Yellowish white tone ,Yellowish white tone ,,fine,,,"Bonner Jahrb. 140-141, 1936: 452 "
Vetera,C8191,308,0,0,5,toilet?,ZT,"Ceramic, utilitarian",,Unguentaria,,Fragments of unguentaria. ,22532,,Augustan-early Tiberian,Aug_ETib,A-C,308,female?,ZFe,,,,,,,,,,,,,,,,
Vetera,C8234,287,632,-147.7251,1,writing,W,Ceramic,,Inkwells,,Inkwell with steep rim and indications of foot; 3 small openings aroand inside of mouth.,23217a,,Augustan–early Tiberian,Aug_ETib,A-C,central market area (C-D-E),male?,ZMa,16.5,,16.5,12.5,,,,,,Matt brownish-red.,Orange ,1,medium,,Pl. 135,"Bonner Jahrb. 122, 1912: 383 pl. 55,12 "
Vetera,C8235,327.1,514.39235,879.63192,1,writing,W,Ceramic,,Inkwells,,Fragment of an inkwell with steep rim and raised mouth; 1 small opening preserved inside rim.,23357,,Late Augustan–early Tiberian,LAug_Etib,"B, A-C",G,male?,ZMa,,,16,,,,,,,Brown-grey ,Brown-grey ,3,fine,,Pl. 135,"Bonner Jahrb. 122, 1912: 354 pl. 52,16 "
Vetera,C8236,327.1,514.39235,879.63192,1,writing,W,Ceramic,,Inkwells,,Fragment of an inkwell with steep rim and raised mouth; 1 small opening preserved inside rim.,23358,,Early Augustan,E_Aug,"B, A-C",G,male?,ZMa,,,,,,,,,,,,,,,,
Vetera,C8237,327.1,514.39235,879.63192,1,writing,W,Ceramic,,Inkwells,,Rim sherd of an inkwell with steep rim.,23359,,Early Augustan,E_Aug,"B, A-C",G,male?,ZMa,,,,,,,,,,Red tone,Blue tone,,,,,
Vetera,C8238,327.1,514.39235,879.63192,1,writing,W,Ceramic,,Inkwells,,Fragment of an inkwell with steep rim.,23377,,Early Augustan,E_Aug,"B, A-C",G,male?,ZMa,,,,,,,,,,Grey tone,,,,,,
Vetera,C8239,327.1,514.39235,879.63192,1,writing,W,Ceramic,,Inkwells,,Fragment of an inkwell with steep rim.,23391,,Early Augustan,E_Aug,"B, A-C",G,male?,ZMa,,,,,,,,,,"Grey tone, burnt",,,,,,
Vetera,C8242,1235,-731.5,-103.97461,1,religion?/tableware and serving?,ZR_ZTS,"Ceramic, utilitarian",,"Vases, cult",,"Upper part of a vase in the form of a hen, with spout; comb broken.",34440,,,,,Z,child?,ZCh,5,,,,,,,,,"Reddish-orange slip, partly burnt black.",Light chrome yellow.,2,fine,,Pl. 135,"Bonner Jahrb. 136-137, 1932: 304"
Vetera,C8243,63,497.47021,2684.00586,1,stone and metal working,SM,"Ceramic, utilitarian",,Smelting vessels,,Oval crucible with hole in wall; remains of slag on outside; remains of copper alloy inside.,19413,,Augustan?,AugZ,,north gateway,male,Ma,12,,,,,,8.5,,,,Dark Grey,,medium,,Pl. 135,
Vetera,C8244,63,497.47021,2684.00586,1,stone and metal working,SM,"Ceramic, utilitarian",,Smelting vessels,,Oval crucible with hole in wall; remains of slag on outside.,19413,,Augustan?,AugZ,,north gateway,male,Ma,10.5,,,,,,8.5,,,,Dark Grey,,medium,,Pl. 135,
Vetera,C8245,63,497.47021,2684.00586,1,stone and metal working,SM,"Ceramic, utilitarian",,Smelting vessels,,Fragment of a crucible in the form of a pot with everted rim and slightly raised foot; outside covered in slag; remains of copper alloy on inside.,19413,,Augustan?,AugZ,,north gateway,male,Ma,,,12,ca. 5,,,,,,Black-grey,Light grey,7,medium,,Pl. 135,
Vetera,C8246,63,497.47021,2684.00586,1,stone and metal working,SM,"Ceramic, utilitarian",,Smelting vessels,,Rim sherd of a crucible in the form of a pot with everted horizontal rim; outside covered in slag. ,19413,,Augustan?,AugZ,,north gateway,male,Ma,,,10,,,,,,,"Rw., dark grey",Light chrome yellow.,3,medium,,Pl. 135,
Vetera,C8247,761,772.5,-99.22461,1,stone and metal working,SM,"Ceramic, utilitarian",,Smelting vessels,,Fragments from a handmade crucible.,32856,,Neronian?,NeronZ,Neronian?,F-via principaliseast,male,Ma,,,,,,,,,,"Matt brownish-red, porous.",Black-grey,,coarse,,,
Vetera,E0008,750,717.3335,150.85864,1,tableware and serving?/toilet?,ZTS_T,Glass,Natural,Dishes/bowls,,"Rim sherd from a bowl with everted, turned ander rim.",32753,,Claudian-Neronian,Clau_Nero,Claudian-Neronian,P-F,N/A,U,,,16,,,,,,,,,,,Transparent light olive-brown.,Pl. 151,"Bonner Jahrb. 133, 1928: 289"
Vetera,E0009,1512,,,1,tableware and serving?/toilet?,ZTS_T,Glass,Natural,Dishes/bowls,,"Rim sherd from a bowl with everted, turned ander rim.",34.119.,,Claudian-Neronian,Clau_Nero,Claudian-Neronian,1512,N/A,U,,,20,,,,,,,,,,,Transparent matt greenish-blue.,,"Bonner Jahrb. 140-141, 1936: 455"
Vetera,E0010,26,-975.82202,1713.59961,1,tableware and serving?/toilet?,ZTS_T,Glass,Millefiori,Dishes/bowls,,Wall sherd of a ribbed bowl/dish. ,18989,,,,,Neronian Fortifications,N/A,U,,,,,,,,0.3,,,,,,Transparent dark yellow-brown with opaque orange-yellow and light red-brown pattern.,,
Vetera,E0011,1267,-867.375,-91.84961,1,tableware and serving?/toilet?,ZTS_T,Glass,Millefiori,Dishes/bowls,,Base sherd of a ribbed bowl/dish. ,34450,,,,,Z,N/A,U,,,,,,,,0.2-0.3 ,,,,,,Transparent green with opaque yellow and light reddish brown pattern,,
Vetera,E0012,2,-347.96875,1835.67236,1,tableware and serving?/toilet?,ZTS_T,Glass,Marbled,Dishes/bowls,,Wall sherd of a ribbed bowl/dish. ,18176,,Claudian-Neronian,Clau_Nero,Claudian-Neronian,NW area,N/A,U,,,,,,,,0.3,,,,,,Transparent violet-blue with opaque white and light yellow patterning,,
Vetera,E0013,3,391.70972,2471.73462,1,tableware and serving?/toilet?,ZTS_T,Glass,Marbled,Dishes/bowls,,Wall sherd of a ribbed bowl/dish. ,18207,,Claudian-Neronian,Clau_Nero,Claudian-Neronian,north gateway,N/A,U,,,,,,,,0.5,,,,,,Transparent blue with opaque white marbling,,
Vetera,E0014,3,391.70972,2471.73462,1,tableware and serving?/toilet?,ZTS_T,Glass,Marbled,Dishes/bowls,,Ribbed bowl/dish,18203,,Claudian-Neronian,Clau_Nero,Claudian-Neronian,north gateway,N/A,U,,,,,,,,,,,,,,,,
Vetera,E0015,3,391.70972,2471.73462,1,tableware and serving?/toilet?,ZTS_T,Glass,Marbled,Dishes/bowls,,Ribbed bowl/dish,18204,,Claudian-Neronian,Clau_Nero,Claudian-Neronian,north gateway,N/A,U,,,,,,,,,,,,,,,,
Vetera,E0016,24,-1010.32544,1604.08838,1,tableware and serving?/toilet?,ZTS_T,Glass,Marbled,Dishes/bowls,,Rim sherd of a ribbed bowl/dish.,18892,,Claudian-Neronian,Clau_Nero,Claudian-Neronian,Neronian Fortifications,N/A,U,,,12,,,,,,,,,,,Transparent brown with opaque orange-yellow marbling,Pl. 151,
Vetera,E0017,24,-1010.32544,1604.08838,1,tableware and serving?/toilet?,ZTS_T,Glass,Marbled,Dishes/bowls,,Wall sherd of a ribbed bowl/dish. ,18996,,Claudian-Neronian,Clau_Nero,Claudian-Neronian,Neronian Fortifications,N/A,U,,,,,,,,0.3,,,,,,Transparent white-violet with opaque white marbling,,
Vetera,E0018,158,2485.77832,-815.26807,1,tableware and serving?/toilet?,ZTS_T,Glass,Marbled,Dishes/bowls,,Wall sherd of a ribbed bowl/dish. ,21112a,,Claudian-Neronian,Clau_Nero,A-C,Fortline G,N/A,U,,,,,,,,0.3,,,,,,Transparent blue with white marbling,,"Bonner Jahrb. 119, 1910: 280"
Vetera,E0019,302,650.91699,-147.7251,1,tableware and serving?/toilet?,ZTS_T,Glass,Marbled,Dishes/bowls,,Rim sherd of a ribbed bowl/dish.,23136,,Claudian-Neronian,Clau_Nero,Claudian-Neronian,central market area (C-D),N/A,U,,,10,,,,,,,,,,,Transparent yellow-brown with opaque white and ochre-coloured marbling,Pl. 151,"Bonner Jahrb. 122, 1912: 398 pl. 56,5"
Vetera,E0020,336,686,-353.72559,1,tableware and serving?/toilet?,ZTS_T,Glass,Marbled,Dishes/bowls,,Base sherd of a ribbed bowl/dish. ,22684,,Claudian-Neronian,Clau_Nero,Claudian-Neronian,Fortline E,N/A,U,,,,,,,,0.3,,,,,,Transparent dark blue with opaque yellow-olive and white marbling,,"Bonner Jahrb. 122, 1912: 398 pl. 56,4 RMX"
Vetera,E0021,336,686,-353.72559,1,tableware and serving?/toilet?,ZTS_T,Glass,Marbled,Dishes/bowls,,Rim K770and wall sherd of a ribbed bowl/dish.,22671,,Claudian-Neronian,Clau_Nero,Claudian-Neronian,Fortline E,N/A,U,,,c. 12 ,,,,,,,,,,,Transparent dark lilac with opaque white and yellow marbling,,"Bonner Jahrb. 122, 1912: 398"
Vetera,E0022,346,498.75,1004.02539,1,tableware and serving?/toilet?,ZTS_T,Glass,Marbled,Dishes/bowls,,Wall sherd of a ribbed bowl/dish. ,22629,,Claudian-Neronian,Clau_Nero,Claudian-Neronian,G,N/A,U,,,,,,,,0.3-0.4 ,,,,,,Transparent dark violet-ultramarine with opaque white and yellow marbling,,"Bonner Jahrb. 122, 1912: 398 pl. 56,6"
Vetera,E0023,478,136.96338,212.91187,1,tableware and serving?/toilet?,ZTS_T,Glass,Marbled,Dishes/bowls,,Rim sherd of a ribbed bowl/dish.,25232,,Claudian-Neronian,Clau_Nero,Claudian-Neronian,"street, a-H",N/A,U,,,c+Q772. 16 ,,,,,,,,,,,Transparent dark blue with opaque white and yellow marbling,,"Bonner Jahrb. 124, 1917: 167"
